Date,Open,High,Low,Close,Volume,Market Cap
Apr-03-2021,2136.571387853,2137.194335666,2022.747977564,2022.747977564,47145055916.329414,241303585817.38757
Mar-27-2021,1700.063370234,1731.570704456,1671.116847812,1717.067681916,26404756086.336147,195746419493.00668
Mar-20-2021,1813.041780986,1868.5,1809.149648813,1811.77,28905329290.242504,211453681064.13345
Mar-13-2021,1769.016820965,1939.090847445,1734.17454971,1925.332966902,46288353881.74932,211670851306.76
Mar-06-2021,1533.624304657,1667.152345569,1517.647905208,1657.837504531,44369988462.768776,181243517504.88177
Feb-27-2021,1443.160927622,1526.506430848,1434.969855554,1465.575895445,47595898108.70398,170748731842.5408
Feb-20-2021,1948.059237493,2024.822617845,1853.611542152,1915.886606046,58705087546.89709,227347183336.1041
Feb-13-2021,1839.296662606,1865.725076705,1773.587535721,1810.679595308,55058152711.43413,208675349893.8134
Feb-06-2021,1722.12019728,1740.31480488,1653.012383472,1675.289347758,62409578101.26129,193803156410.742
Jan-30-2021,1381.158688579,1400.192611215,1331.080317955,1379.867068339,61266389536.710815,155705536956.90442
Jan-23-2021,1236.376384497,1271.518276772,1203.253254759,1231.985488668,46981137924.26482,142160104863.416
Jan-16-2021,1171.890015013,1285.778492683,1155.918232051,1235.766738172,55657526833.38291,138951671848.07645
Jan-09-2021,1218.928226794,1302.811666173,1178.471553288,1284.753112714,56769902511.29867,139875193474.2568
Jan-02-2021,731.435387636,786.291987118,718.063089123,771.806380703,22035309315.237297,85527530455.51093
Dec-26-2020,625.556582603,649.758255539,616.066315928,635.630449012,19986054740.754555,71874072129.43272
Dec-19-2020,655.127199244,668.961087297,647.281421717,659.957348257,20605945919.77005,74785644445.1421
Dec-12-2020,544.799938166,573.051854068,544.799938166,568.071724637,13077358658.153696,63603071003.472534
Dec-05-2020,568.823974868,596.047596655,563.49121208,595.548506193,18657983308.10796,66795290397.97293
Nov-28-2020,518.547769393,547.708050206,508.183799434,538.321369461,15138980070.966011,59693807461.53013
Nov-21-2020,510.484489648,551.389459971,504.739667268,551.389459971,21431198111.267124,59431059105.29003
Nov-14-2020,476.531036159,476.531036159,453.910922542,462.499749101,13920288683.709352,52613383585.1475
Nov-07-2020,455.821650421,467.707082546,428.309614067,436.08436012,20441258183.803402,51355260975.46573
Oct-31-2020,382.935654875,392.626681183,381.379855806,386.563428677,10543037027.506119,43803552325.27255
Oct-24-2020,409.711515755,416.389970678,407.489831454,412.727660389,10079249596.447544,46656124531.6599
Oct-17-2020,365.818559956,369.59554345,364.255744585,368.881792554,8584714398.926545,41549095303.30958
Oct-10-2020,365.377999123,378.005623463,365.377999123,370.816399761,12467964683.456812,42189659370.20421
Oct-03-2020,345.940163672,350.911453821,344.379293583,346.309049309,10864336123.746744,39200137939.91324
Sep-26-2020,352.047722637,355.486741709,348.158100197,354.90198596,14128977255.956898,39727397152.060585
Sep-19-2020,383.867759217,386.304021437,377.991596052,384.772459639,17067636602.330557,43150877663.828705
Sep-12-2020,372.683697387,384.206333528,365.853789834,384.206333528,17250620646.840893,41907711053.153175
Sep-05-2020,384.58490827,390.622362551,316.579278335,331.381124974,29781436708.83354,40649192206.85466
Aug-29-2020,394.010824921,404.34286427,391.726985487,399.093090287,12559044215.073914,44705738516.30759
Aug-22-2020,387.986044011,396.552550811,380.92627261,395.874607855,17851384658.10134,43747655157.48946
Aug-15-2020,437.752128184,442.43568758,428.955637588,432.844379771,19175457741.18531,48895113723.52793
Aug-08-2020,379.181745769,392.359942908,376.783560949,392.359942908,17856927606.742508,43220263682.34385
Aug-01-2020,346.278149273,391.263467154,343.880579834,386.654485124,19568367863.86502,40487397050.34286
Jul-25-2020,278.966709199,307.307235236,278.966709199,303.87840323,14332847880.980394,32188468307.239944
Jul-18-2020,232.735683797,236.413297388,232.548586111,235.672144182,4303371590.218035,26205592875.566116
Jul-11-2020,240.850002634,241.305442637,238.049427605,239.015310988,4087550050.7487617,26764214522.827805
Jul-04-2020,225.209757071,230.13107019,225.1372853,228.977044999,4053794606.509942,25307604961.093662
Jun-27-2020,229.632652354,231.084856973,218.086579518,221.084688333,5014409697.544436,25353715086.413677
Jun-20-2020,229.133547189,230.772598241,226.581526402,229.006598026,5597088075.697095,25483447404.681747
Jun-13-2020,237.557316441,238.191677688,235.122588623,238.133141992,5982190206.347008,26361234944.13896
Jun-06-2020,240.385957665,243.949615597,238.969173065,241.858638944,7336086541.571643,26840704645.745865
May-30-2020,220.105280056,244.411254478,218.568864723,242.460016723,10876356549.790243,25774904554.49009
May-23-2020,206.977883147,210.270623056,205.311708256,206.558717117,9571982860.134628,23038612241.360794
May-16-2020,194.763272214,202.946073879,193.753554156,200.689502116,13145310042.868347,22186135445.207912
May-09-2020,211.512145438,214.396271741,209.162246744,210.611160817,14312675013.655306,23512928700.96547
May-02-2020,212.103100832,214.919726303,210.862117325,214.083305507,14573505775.510439,23572154369.86175
Apr-25-2020,187.486041297,195.441515992,186.163971701,194.007912757,13384323121.60397,21286671075.2778
Apr-18-2020,170.71045552,188.267760566,170.71045552,186.680127126,13252706071.796515,19639682340.29459
Apr-11-2020,157.957912209,160.86796693,154.389427669,158.095047555,11721136920.780052,17465826817.168415
Apr-04-2020,141.215555541,144.316118899,139.652962609,144.082239582,8179879982.047704,15668105902.169844
Mar-28-2020,131.850392067,131.975853576,126.059560096,131.050002169,8111606820.691839,14208110195.87638
Mar-21-2020,133.107993025,136.684380659,127.012198571,131.558644018,21781866530.1902,14524123248.275312
Mar-14-2020,133.992935372,134.20557666,122.017448407,123.395869415,14719502280.77803,14042308431.351326
Mar-07-2020,244.460777528,250.541975576,237.337621367,237.589797378,14232754402.633663,26407124846.170444
Feb-29-2020,228.441802446,232.555505428,219.008177245,219.281186467,14837537619.78141,24599185846.408775
Feb-22-2020,265.233546472,266.318405074,257.836797263,261.57099353,13993971505.805338,28456047300.980606
Feb-15-2020,284.609257753,286.995320979,263.844475078,264.160962717,21444866296.894302,30160560279.45076
Feb-08-2020,224.640472186,226.84606968,214.530925974,223.575235985,14418900263.96583,24258530893.07238
Feb-01-2020,179.844590226,183.841900233,179.541019447,183.723384261,9652648260.786776,19824991337.475983
Jan-25-2020,162.495360577,162.516464314,158.089066946,160.834470634,7617282553.042113,17428779801.44874
Jan-18-2020,170.422362258,178.527609388,166.570750061,175.453279152,12549934347.486732,18741392986.970383
Jan-11-2020,143.838198393,147.038528455,142.171892592,143.021012822,9048431075.987444,15652744922.146986
Jan-04-2020,133.83559883,134.930791615,132.648239296,134.049701907,7986617479.617298,14529037537.345446
Dec-28-2019,126.317161805,129.334480478,126.023295411,128.23434654,6360481401.0904045,13894261503.918604
Dec-21-2019,128.350906248,128.383287946,126.985751847,127.053534674,5711451612.042866,13889345866.018288
Dec-14-2019,144.753970575,144.899533444,141.466533334,141.965080243,5208495696.244988,15577430631.883522
Dec-07-2019,148.245246047,148.984575539,146.937341619,147.113756566,4553245415.020362,16102294852.3828
Nov-30-2019,154.489011591,154.926270146,150.274084478,151.693594666,5462162569.823261,16625854225.37339
Nov-23-2019,149.734062278,153.396928415,146.698520651,151.752957911,9046499373.100199,16330767853.121717
Nov-16-2019,179.943358443,183.039654934,179.549044736,182.300052422,6688434252.631948,19705017316.05464
Nov-09-2019,184.024979687,185.706360117,183.191757013,185.077733572,7535387683.288486,20036459851.871765
Nov-02-2019,183.460195902,185.050779306,181.92587065,183.219166564,7988418578.207545,19860055670.0293
Oct-26-2019,181.421854497,196.212072284,175.045904248,179.595077017,13227181231.384052,19739031350.974583
Oct-19-2019,173.00886988,174.632986465,170.993602657,171.901670946,5975720484.544282,18709068873.82319
Oct-12-2019,180.8422729,184.493376994,179.603900556,180.403127559,7835451166.916121,19748382082.8984
Oct-05-2019,175.715208795,176.485340683,172.603161394,175.624764122,5980353586.710095,18896149533.893513
Sep-28-2019,173.371776701,174.698718641,169.452344977,173.899415928,7529915903.606292,18702585814.29797
Sep-21-2019,217.564262295,220.51434442,214.29941798,215.074939507,7467570785.422125,23348768098.72014
Sep-14-2019,180.670167212,187.79353009,179.810627584,187.612064968,5784043067.011164,19682008633.024647
Sep-07-2019,169.30854365,179.909204578,168.97035965,177.745566016,6674515345.4811735,18630229959.747192
Aug-31-2019,168.653153116,174.158423295,167.21546573,172.195642241,5620892279.8827505,18190459209.06703
Aug-24-2019,194.115160138,194.115160138,187.105296491,190.78807928,5073679596.794246,20433343958.47309
Aug-17-2019,185.734582751,187.222498913,183.882139319,186.455401252,6271292363.807946,19907762954.994705
Aug-10-2019,210.496755679,213.799917536,204.051796417,207.083122162,6699595851.188518,22420937737.68328
Aug-03-2019,217.576844361,223.311177832,216.930090557,221.743629171,5727455830.981275,23764478421.421288
Jul-27-2019,218.934295789,222.817471403,205.105675278,207.065306581,6981947466.717804,22875975682.90847
Jul-20-2019,221.032720117,233.6564757,221.023881044,228.608983554,8013600923.666653,24325440683.485336
Jul-13-2019,275.142122751,275.453378754,264.019817813,269.908701286,7250712122.819975,28898056926.27216
Jul-06-2019,288.156318052,296.363782191,287.820936124,288.95443992,7725674248.157011,31166104346.46205
Jun-29-2019,313.415928593,325.899339782,297.700688205,325.899339782,9787561297.848698,32918888230.313152
Jun-22-2019,296.612653429,314.404866166,295.668878212,310.773131949,11000118279.019684,32709231718.673428
Jun-15-2019,264.804453233,272.780302302,263.315481021,269.952220537,6411858788.816692,28470816895.702282
Jun-08-2019,251.534700064,252.568123894,244.67376851,246.218021792,5651697472.709681,26469927787.516697
Jun-01-2019,269.295825084,274.624605035,265.231022648,267.065963381,7977278887.273548,28613379790.34468
May-25-2019,250.623575882,258.341652411,249.706581449,253.816992451,7236795924.58195,26909798804.536057
May-18-2019,245.485760945,248.311153203,235.80910823,236.728730879,10337451488.453962,25470169530.337753
May-11-2019,173.892853438,204.176109957,173.892853438,195.862576256,8390736884.632514,19842349128.427994
May-04-2019,166.9838685,169.937872098,161.356855656,163.399770188,5328014652.967513,17437242140.04082
Apr-27-2019,156.584212653,161.108327943,156.05367634,159.009439141,4773705622.529203,16699171846.361673
Apr-20-2019,174.860855679,177.250340482,173.480841147,175.282925598,4891869028.842463,18517416069.280098
Apr-13-2019,164.402745439,167.274592504,164.170793426,165.567586328,4245773715.7983813,17485776237.253403
Apr-06-2019,165.567935297,172.555867663,162.103723467,166.254616443,5391018667.036327,17486819353.712498
Mar-30-2019,144.003507819,146.205791789,143.357910039,144.338098331,4090730543.602183,15212704239.429844
Mar-23-2019,137.074536339,139.115019605,136.902022838,138.383490819,2999056674.3347187,14531879114.333307
Mar-16-2019,137.153160672,143.833034781,137.153160672,141.776911779,3886132351.688901,14863342633.491264
Mar-09-2019,134.154222373,137.96071704,133.810289894,136.854546765,3687813182.224435,14333561142.702028
Mar-02-2019,135.677566445,136.143300232,131.510868632,133.523797063,2870342896.298243,14085736902.277481
Feb-23-2019,147.78232788,158.629508087,146.315467238,157.979124503,3111615075.168036,15762723878.37987
Feb-16-2019,121.377717573,123.950545276,121.266201605,122.204996716,1568200890.8192818,12823337030.043
Feb-09-2019,118.36438929,120.024409016,117.211669137,118.937222914,2134300361.4435751,12393389012.907967
Feb-02-2019,107.082568139,110.164969475,106.463653332,110.164969475,1285078414.4847364,11243207420.003883
Jan-26-2019,116.046435412,117.809381082,115.869947492,116.109853589,1450181874.888547,12197252003.429045
Jan-19-2019,120.811562077,126.273895512,120.811562077,124.880216971,1843914504.5272326,12912719549.584946
Jan-12-2019,127.868005986,128.828390519,125.85160593,126.48553033,1838285009.7401636,13324869608.473242
Jan-05-2019,155.435074624,161.781132301,153.080284429,157.270837228,3018437389.423015,16543757449.398659
Dec-29-2018,137.837950708,146.478701865,134.083429127,138.964128886,2640124941.4670568,14328676480.08112
Dec-22-2018,108.676450053,115.640995458,106.85463687,115.640995458,1772395075.8989222,11512578144.569502
Dec-15-2018,84.262765117,85.388463374,82.40942563,84.403622982,1019840144.6059415,8727698064.726158
Dec-08-2018,93.526952816,97.634774307,85.858205992,91.733175226,1643177151.054266,9430951389.015205
Dec-01-2018,113.779004971,120.215350563,111.878900214,118.69005809,1526268999.2371264,12050524753.120234
Nov-24-2018,124.537802411,128.511145551,112.209927418,114.135251965,1342436024.9356327,12743525146.453606
Nov-17-2018,176.500269574,177.431489056,175.078414538,176.807292827,1567509034.6159341,18189448008.78382
Nov-10-2018,209.988910271,213.533649499,209.88376908,211.936185081,1254392662.6588717,21847194289.606052
Nov-03-2018,201.311318881,201.311318881,199.490450941,199.784136384,1125960020.9723594,20614179696.84987
Oct-27-2018,201.272063105,201.740372825,200.310243361,201.526426349,1085812764.2331572,20693334648.07606
Oct-20-2018,202.940495287,205.269338354,201.968300654,204.200291435,1051407737.7694678,20946676379.441063
Oct-13-2018,197.194299781,202.130338773,196.66678171,200.942346581,1221661817.4277396,20517337737.534706
Oct-06-2018,227.739375773,227.907175356,223.711025799,225.016667229,1330024661.85943,23120911150.30568
Sep-29-2018,222.043047101,235.339534769,215.577283916,231.754128516,2094669615.6860034,23177044577.39933
Sep-22-2018,247.437813075,252.946549459,233.38185199,240.497989791,2518403031.872205,24573478640.206856
Sep-15-2018,210.03681557,226.872741119,209.505136213,223.184191656,1894552306.7430265,22291221360.104645
Sep-08-2018,216.025036355,219.831789473,192.612716004,197.699321785,1440166262.2196054,21648068387.292656
Sep-01-2018,283.508667497,302.810945526,283.508667497,297.094242279,1499702084.785074,29707296008.541203
Aug-25-2018,283.585197429,284.497361165,279.244477038,280.373488092,1495781214.6240342,28605888239.34407
Aug-18-2018,317.590283573,321.237902617,286.014362729,295.328417704,2129550574.9217064,30835629192.989048
Aug-11-2018,333.796848437,334.157228542,307.683246795,321.661329012,1975004072.5028934,32408799866.259384
Aug-04-2018,417.797970488,419.445964326,403.255279254,406.873242501,1452550700.461751,41687247804.093666
Jul-28-2018,470.003821787,471.137992206,462.17239048,467.225723666,1682534368.255709,47225740005.751045
Jul-21-2018,449.128342134,466.688638942,445.747990922,461.645284048,1970621136.712501,46333480835.79106
Jul-14-2018,432.451667491,437.928717846,430.644123024,433.871018639,1546387638.9878354,43653752824.116745
Jul-07-2018,468.737351167,480.385016613,464.295569863,480.385016613,1954951374.6282516,47064997315.71126
Jun-30-2018,430.766273009,456.69336906,430.766273009,452.210579058,1821364337.7110221,45114935990.92678
Jun-23-2018,465.081366046,476.951193971,461.500161701,473.986620332,1899823474.2265828,47238050791.17318
Jun-16-2018,493.045644836,500.786300217,487.711868728,498.472397058,1177449231.9654422,49585579639.32675
Jun-09-2018,601.561695271,606.819022927,598.356633973,599.931166539,971789225.5479785,60299210591.70551
Jun-02-2018,580.219094173,596.02568389,576.933444637,589.861371432,1413271879.320269,58665001496.67206
May-26-2018,586.26476063,605.203499759,582.90196243,587.944526183,1503966637.1548865,59582565708.64947
May-19-2018,693.90478822,714.794143565,684.851583462,695.881465915,1710168161.3792922,69459689556.0277
May-12-2018,678.358900128,691.006295814,639.184960629,685.803453833,2507689923.416378,66899013555.515
May-05-2018,785.931508345,828.917167115,784.850264862,817.808299332,2664498194.294504,80368536217.86917
Apr-28-2018,646.459905448,692.391454548,643.787306229,682.880543874,2146870119.9597163,66841062368.01106
Apr-21-2018,615.946888193,621.185176162,576.887056647,604.207526255,2325073660.300944,59835450921.138725
Apr-14-2018,492.622272522,509.814398128,485.60309609,498.414067225,1776280299.0807846,49208057246.05083
Apr-07-2018,371.216020653,392.978492748,371.021326827,385.119979266,884888488.8926296,37798560308.07388
Mar-31-2018,394.789454606,418.251516347,392.398325712,395.804182363,1531181138.6107683,39698674480.761246
Mar-24-2018,545.729486421,545.729486421,526.149130312,528.261147826,1346750489.8172226,52935775643.41038
Mar-17-2018,602.058319712,609.92857442,549.066904888,553.478054477,1243236489.3687525,57569955127.96555
Mar-10-2018,730.417382836,749.501196806,685.463092436,689.571551005,1809545659.3850958,71329763286.80023
Mar-03-2018,860.201239165,868.07371785,856.441663224,858.301398206,1632099937.56157,84223819167.59816
Feb-24-2018,869.870676521,884.073795656,825.215369546,845.986537741,2011245114.389976,82621666702.79485
Feb-17-2018,945.448399166,989.215990429,943.509121051,977.069944972,2228157491.3243165,94459055857.10905
Feb-10-2018,879.446925363,912.339634714,832.016929662,862.164264076,2495208518.695449,85346564646.7499
Feb-03-2018,914.719159519,994.675837351,843.622810677,964.604597567,4337334282.217263,91464697865.97926
Jan-27-2018,1056.807482802,1123.816750564,1044.363340613,1113.461166398,2805165432.5569234,105012094521.11656
Jan-20-2018,1048.856592017,1224.23273282,1048.856592017,1177.58166898,3631497178.7593446,110421718147.51256
Jan-13-2018,1352.236150317,1570.126199993,1349.752411464,1456.138411102,5198392803.535001,129467780174.41112
Jan-06-2018,970.141502048,1011.988588596,961.942424314,1004.694291325,4502973879.019528,98888053669.93597
Dec-30-2017,754.395698031,779.687092705,666.201137288,699.268858022,2313983303.10944,68305716582.184044
Dec-23-2017,672.673663814,782.514395435,672.673663814,708.381409637,3121710907.9900837,70834381475.48268
Dec-16-2017,683.997346621,713.451175967,681.516813916,693.187242361,1627635765.6976867,67200313590.94203
Dec-09-2017,454.734389156,500.415826477,451.296043052,473.015526969,1609258306.3542993,45963724197.34187
Dec-02-2017,466.701872556,477.328304847,457.965813993,465.195692273,810598782.5580176,45013132611.87046
Nov-25-2017,474.884427085,484.526870353,462.121245916,467.685790105,1700147883.6245537,45236443741.71458
Nov-18-2017,331.393269733,349.172839252,327.073623841,347.158113669,460652227.131648,32056968995.31689
Nov-11-2017,298.812641106,320.076258572,297.431629401,314.557641115,695902126.1504091,29271947001.202034
Nov-04-2017,305.96821015,305.96821015,296.862374624,300.501830587,434572535.82537043,28757651025.29212
Oct-28-2017,296.15422896,299.05607756,291.472578811,295.743887718,191348960.71539408,28326366135.978786
Oct-21-2017,303.460265905,303.827059805,293.123467878,299.010706715,356941385.7182083,28480786281.191948
Oct-14-2017,338.878741948,346.759174808,333.556063309,337.770502196,419297728.7885324,32493681337.40369
Oct-07-2017,307.534123878,311.969338949,304.355535222,309.989525852,303773548.280772,29392604910.209175
Sep-30-2017,289.12605481,300.461533386,288.95266098,298.854338479,296228739.1355817,28347220254.825687
Sep-23-2017,264.31,285.838,261.12,285.838,423384975.6944444,26052491677.23389
Sep-16-2017,250.464,262.593,238.223,246.419,1370265975.609756,23679488723.930553
Sep-09-2017,296.497,299.891,287.22,294.317,946916233.4494773,27692911485.510723
Sep-02-2017,387.741,389.353,328.095,347.198,1182787109.1549296,33693708410.821373
Aug-26-2017,331.915,334.985,327.919,333.861,592930847.2222222,31201947129.373283
Aug-19-2017,295.59,301.667,286.183,297.577,887060788.1944444,27839631816.366425
Aug-12-2017,308.864,317.56,307.896,310.834,1141006263.8888888,29391997810.547157
Aug-05-2017,222.852,254.876,221.952,254.876,865395451.3888888,22347843147.21967
Jul-29-2017,193.341,208.679,179.647,205.33,607861309.0277778,17688083014.55623
Jul-22-2017,218.305,232.696,216.868,229.868,763443996.5277778,20889687765.09425
Jul-15-2017,199.662,200.161,171.77,171.77,799601381.9444444,17291280564.573383
Jul-08-2017,245.991,273.477,236.551,251.219,811300430.5555556,22996665774.843983
Jul-01-2017,294.916,294.916,268.617,274.444,1105637211.8055556,25947193963.97228
Jun-24-2017,341.739,343.621,322.087,324.056,576645222.2222222,31282032793.37785
Jun-17-2017,370.227,378.96,364.002,378.96,930510717.7700348,34480922177.59178
Jun-10-2017,281.737,350.261,281.737,336.733,944314878.4722222,27979456932.221344
Jun-03-2017,223.775,225.973,219.419,224.265,439662666.6666667,20504691290.578793
May-27-2017,160.403,166.952,120.443,156.552,1038639003.4722222,13826862216.771393
May-20-2017,129.527,133.641,124.702,126.746,507954166.6666667,11830459109.668772
May-13-2017,88.6554,93.8123,86.6602,90.9569,126206415.625,8232137726.667681
May-06-2017,94.3985,97.8759,90.9501,97.8759,231372236.1111111,8682354423.712004
Apr-29-2017,70.1592,71.9049,66.7789,68.5341,205516767.3611111,6445962479.798979
Apr-22-2017,48.2244,48.7421,48.1731,48.5705,43041760.06944445,4405989099.2979765
Apr-15-2017,47.5741,49.57,47.1754,49.1679,69612802.77777778,4367672552.582129
Apr-08-2017,42.1626,45.2053,41.7308,44.4138,86906038.19444445,3968289578.515386
Apr-01-2017,50.0373,51.9283,48.8753,50.6929,113075503.125,4534704297.939726
Mar-25-2017,53.1075,53.5759,48.3117,51.1639,307740659.7222222,4607811788.50126
Mar-18-2017,46.828,46.8742,31.7021,33.0095,331299496.5277778,3626813908.644754
Mar-11-2017,19.3323,21.5882,19.007,21.5028,92579259.375,1784453158.190606
Mar-04-2017,19.459,20.055,18.6262,18.6262,59257613.19444445,1748520576.4119356
Feb-25-2017,13.0692,13.7239,12.9807,13.547,16553178.819444444,1190492061.3264604
Feb-18-2017,12.6765,12.8258,12.6765,12.8059,10809146.145833334,1137600080.3669171
Feb-11-2017,11.2789,11.4318,11.2424,11.3564,10400897.118055556,1005473914.1162649
Feb-04-2017,11.1145,11.5015,11.1145,11.4175,14224122.916666666,1009310511.4370341
Jan-28-2017,10.5373,10.5832,10.4293,10.5548,6194957.256944444,930864284.613226
