Date,Open,High,Low,Close,Volume,Market Cap
Jun-20-2022,0.06040600218153913,0.061122366286630064,0.05767182698063416,0.06026431324470018,755082961.7777778,7859513978.637124
Jun-13-2022,0.0636674360898412,0.06556084714066814,0.0530571985160916,0.05381925871015467,994418574.993007,7525376378.9462185
Jun-06-2022,0.08118398356286037,0.08457634652301271,0.0810479593526127,0.08254844984776653,406479884.2222222,10993475137.426819
May-30-2022,0.08267375582597583,0.08826883244843586,0.08224769626831847,0.08777575550456779,500470420.8111888,11293361380.272308
May-23-2022,0.0859579945158849,0.08826072876457264,0.08230526819141357,0.08325646612687179,638063473.28223,11433393674.111494
May-16-2022,0.09303287043001136,0.09303287043001136,0.08631948407675939,0.08784271393795248,610628899.7777778,11703126317.458086
May-09-2022,0.12420070872032248,0.12515560967384762,0.10518447938919424,0.10544193189141098,954270899.6056339,15480462012.192566
May-02-2022,0.1327319963964265,0.13383205381291038,0.12796487999761572,0.13086960382550886,993348257.1119691,17422436657.308895
Apr-25-2022,0.1318798428775093,0.16737344324867626,0.12362000796056433,0.15729668769057184,2454555307.0383277,18371158538.96656
Apr-18-2022,0.13934434124852713,0.1404620192113418,0.13432764411238646,0.14021223702223823,1197705620.4444444,18228077724.367523
Apr-11-2022,0.14811107232564347,0.15132044871841072,0.13373843706218252,0.1342132571102309,2410474404.4412813,18941087762.521957
Apr-04-2022,0.14649179579951466,0.15466348599833063,0.14184344841582733,0.14857860326359287,2243760549.3333335,19385539738.580265
Mar-28-2022,0.14465235067468898,0.1524064304265626,0.14193266497640175,0.14193266497640175,1741740673.3333333,19778603153.257404
Mar-21-2022,0.11918610292580792,0.12154527264431138,0.11797269853275404,0.11920855569328906,400424928.3333333,15888217226.3856
Mar-14-2022,0.11157905402480664,0.11900525552249246,0.11062065416596376,0.11396995212715136,662052897.5555556,15060190827.13297
Mar-07-2022,0.12084887019750606,0.12255629522948323,0.11456243894350486,0.11705457169299906,524090275.4444444,15853593899.858421
Feb-28-2022,0.1235045447197615,0.13451499678942622,0.12209113173887598,0.13322776311405485,776584946,16719103959.603973
Feb-21-2022,0.13689286343762097,0.14136673442237857,0.12773236148975595,0.12773236148975595,556410463.1111112,18218034079.734383
Feb-14-2022,0.14841358928784584,0.15023584272901552,0.14364193762351704,0.14606219879528756,1411680935.5228071,19337755057.14846
Feb-07-2022,0.1541837470623704,0.17139276639820852,0.15206165052027487,0.1659238868698095,1325745884.8888888,21286257193.164856
Jan-31-2022,0.13943566748367997,0.1422872617092883,0.13679195802701857,0.14181083653532223,568992312.4444444,18457879554.05262
Jan-24-2022,0.1418803474561086,0.1418803474561086,0.12672834416133832,0.13754029237049334,1440512367.5555556,17854549594.064423
Jan-17-2022,0.1769519492357435,0.1776813632717453,0.1663806250403516,0.1713175224714153,1151351865.7777777,22634617493.483536
Jan-10-2022,0.15062672017353773,0.15218181410760312,0.13897892609378432,0.143199613240771,707345551.7777778,19564699785.001072
Jan-03-2022,0.17447494821478868,0.17447494821478868,0.16780316580052362,0.17018555685769052,796937495.1111112,22771341175.112255
Dec-27-2021,0.1898616581945712,0.1933746140478861,0.18788489821009316,0.18788489821009316,972572679.7777778,25278339605.195126
Dec-20-2021,0.16967588189220517,0.17081458939260818,0.16176355741123627,0.16711396942156198,792797567.5555556,22046032368.557034
Dec-13-2021,0.16984197618445412,0.17037859705959818,0.1525665871085805,0.15786892362104996,792364619.5335689,21530477078.758408
Dec-06-2021,0.17144366368194033,0.18041255378258747,0.15992687657209032,0.17805386557035888,1539247416.8888888,22490540825.224316
Nov-29-2021,0.20764221351559112,0.22357125591864288,0.20352812869621623,0.21568238095540335,1706843016.4444444,27850860551.066963
Nov-22-2021,0.22675582667260305,0.22675582667260305,0.21768436574594663,0.2201523744166395,1011997317.3706294,29418995697.97781
Nov-15-2021,0.2629982722826298,0.2648596723778149,0.2570333586081683,0.2572371917811224,1287245062.4895105,34506009023.15122
Nov-08-2021,0.2663462161792607,0.29459834379501426,0.26535287169463523,0.2824569081443818,3187590907.076923,36649753624.68581
Nov-01-2021,0.2804508629519089,0.2837083861266157,0.2652154163024626,0.2727008957633086,3803799439.111111,35876217721.49332
